Id,UserName,UserURL,Version,Score,Title,Text,URL
gp:AOqpTOG01shaZlXxrAmjdekihqrencK96hqITG3EdJQdxu9GPsIanQiKceiVJZFfDO2M_Rdbt-GtrW_q_2T6s_M,the super taco,https://play-lh.googleusercontent.com/a-/AOh14GjhygLNANNb9F8QUIV9iwBOIlOHWH52Wm3oxEGzoA,1.18.10.22,1,,Takes 28 minutes to get out of black screen and then buttons won't load I am completely Unable to play the game,https://play.google.com/store/apps/details?id=com.mojang.minecraftpe&reviewId=gp:AOqpTOG01shaZlXxrAmjdekihqrencK96hqITG3EdJQdxu9GPsIanQiKceiVJZFfDO2M_Rdbt-GtrW_q_2T6s_M
gp:AOqpTOF1CxfMcg_aVssurA6WS3IZwtOBRAwnOQfMRPIpqrZaQiCzRbW9sWjcWmfKxbTMkt3DRCNu-W_okWXiJEU,k0kichi,https://play-lh.googleusercontent.com/a-/AOh14GgD9FIoV5w7DnczBphu11atuF6F8fhn75c7kHrNtg,1.18.0.02,4,,"I enjoy this game a lot, but even with my Microsoft, my data didn't load. Is something wrong? But overall, the game is really good, especially with the mods/shaders I put into it :)",https://play.google.com/store/apps/details?id=com.mojang.minecraftpe&reviewId=gp:AOqpTOF1CxfMcg_aVssurA6WS3IZwtOBRAwnOQfMRPIpqrZaQiCzRbW9sWjcWmfKxbTMkt3DRCNu-W_okWXiJEU
gp:AOqpTOHAVtUSY836Ls31oPni6__qIjUFeGUxE08U9_d5xh7mOnshL3GABRNibA4Nco3HJe10ZqrXVzXyaYPNHoU,Turtle Clan,https://play-lh.googleusercontent.com/a-/AOh14GhStNG87Oigmt3AmviAUMNft279KqhTJ6h1AfcMuA,1.17.41.01,5,,"Thanks for the cave update. I do still want wands and mage items that crystals can make. It would make the game much more fun when players on survival, without using commands that are only on Java (I think), can use items to summon lightning and fireballs easily. THANKS FOR THE UPDATE!!!!!!!!!!",https://play.google.com/store/apps/details?id=com.mojang.minecraftpe&reviewId=gp:AOqpTOHAVtUSY836Ls31oPni6__qIjUFeGUxE08U9_d5xh7mOnshL3GABRNibA4Nco3HJe10ZqrXVzXyaYPNHoU
gp:AOqpTOFikpB4XmfFhmPMVDm4ZryG7eowE8iGhYKyAH6GpOAdoYo-_0sWMcO4HAfeyV-7BF72VWtlE3Ug5xvBb6g,Laura Daly,https://play-lh.googleusercontent.com/a-/AOh14GiZJc1oNu2tqCUBLdOCOczv4NWKgCBWo8IdwvWZQ5U,1.18.0.02,5,,"It is okay but when I try to load a world, it say update to play and dosent let me play and then keeps making copy of my world. And it even kicks me out of the world so if you can fix it I would really appreciate it.",https://play.google.com/store/apps/details?id=com.mojang.minecraftpe&reviewId=gp:AOqpTOFikpB4XmfFhmPMVDm4ZryG7eowE8iGhYKyAH6GpOAdoYo-_0sWMcO4HAfeyV-7BF72VWtlE3Ug5xvBb6g
gp:AOqpTOFVmcvzhXZBw8_KHeUcFU0-nMjcZlx57kynJNpW4Uhbhw3F9TVQC7W30S9i7ssEXuALrmSZ3mXBNV-SYso,_Frxppy_,https://play-lh.googleusercontent.com/a-/AOh14GgdDT6Qj-YATLqC8CHqlDyypD4nIhprYB9xyIfGJg,1.17.41.01,5,,"So fun! You can do almost anything you want! I do wish there were multiple breeds of dogs like there are cats, and furniture would be cool!",https://play.google.com/store/apps/details?id=com.mojang.minecraftpe&reviewId=gp:AOqpTOFVmcvzhXZBw8_KHeUcFU0-nMjcZlx57kynJNpW4Uhbhw3F9TVQC7W30S9i7ssEXuALrmSZ3mXBNV-SYso
gp:AOqpTOFdDflM6f9FZ0MGbP4ARqBTcs0W_UowqxoIY_ZWv7W8OZLWfLUO5VzndnlxQ4qsI4CELEDuvvNWEzCRvv4,Owen Cretsinger,https://play-lh.googleusercontent.com/a-/AOh14GjAhoHrE6amn8YU-txahxEY4coSCWGx1mI8pMJ1gg,1.17.41.01,4,,"Extremely fun! I mean, its Minecraft. Of course its gonna be fun! But Bedrock is extremely buggy at times, and for me its broke so I have to uninstall snd reinstall Minecraft to play w/ friends and on my account. Please fix this issue, and if I get slow wi fi, then its gonna be a while before I play Minecraft.",https://play.google.com/store/apps/details?id=com.mojang.minecraftpe&reviewId=gp:AOqpTOFdDflM6f9FZ0MGbP4ARqBTcs0W_UowqxoIY_ZWv7W8OZLWfLUO5VzndnlxQ4qsI4CELEDuvvNWEzCRvv4
gp:AOqpTOHEpQuI2LUGnOMURZwxdm3Rj75FCpw8_BcaNkxKflzb13BRqTApwTfHMooyohrd356QCxqMbSjDkTxQbHQ,Aiden G,https://play-lh.googleusercontent.com/a-/AOh14Gjb3_vhxiOWCLZxz3qJsxnv44XdZyBpfyec9E4bKQ,1.17.41.01,5,,Literally one of my favorite games of all time play it constantly but if it was one thing I would change it will be the fact that the touch controls are kind of hard to use but I do have a wireless keyboard and mouse so that helps and I love the you can build just literally anything you want highly recommend 😀👍,https://play.google.com/store/apps/details?id=com.mojang.minecraftpe&reviewId=gp:AOqpTOHEpQuI2LUGnOMURZwxdm3Rj75FCpw8_BcaNkxKflzb13BRqTApwTfHMooyohrd356QCxqMbSjDkTxQbHQ
gp:AOqpTOFT2kA0FG0IVQyOuTRSVuTpT5yf4-r2JvBzBociU3op4ob2N-CsAO2eLRDRBjqSsPbAOth_CX6MrGHoHf0,Oswaldo Gomez,https://play-lh.googleusercontent.com/a/AATXAJwIrDwsZFFNboORiGA-VxIHe2VChmtBW84pDd6F=mo,1.17.41.01,5,,"This game is awesome. There is so much to it and it is probably the best sandbox game i've ever played. It's simplicity, yet detailed looks make it a fun game for all ages. Overall, this game is a great way to play with your friends or by yourself over many hours without getting bored of it.",https://play.google.com/store/apps/details?id=com.mojang.minecraftpe&reviewId=gp:AOqpTOFT2kA0FG0IVQyOuTRSVuTpT5yf4-r2JvBzBociU3op4ob2N-CsAO2eLRDRBjqSsPbAOth_CX6MrGHoHf0
gp:AOqpTOEU8Q8e3DiqmjEuB83NCFcoHmLylrCIPEB1qi-Y0b3wee8ExEPawPVVm6B1nUeiq_q8An2wZqycltsZVv8,Wrigley Joseph,https://play-lh.googleusercontent.com/a/AATXAJyIFci6QkMibgjHG0N11194oKzO0OsRj4aiMpf0=mo,1.17.41.01,5,,This is the best you deserve all the five stars. I love the new update and the new one enderman update there's should be upgrades but it's fine cause you have mode I buy like 5000 a day thank you mojang make a free mod for new players it will be with free weapons and cars planes also helicopters. Please give us more mods we love it. You deserve 5 stars all the time,https://play.google.com/store/apps/details?id=com.mojang.minecraftpe&reviewId=gp:AOqpTOEU8Q8e3DiqmjEuB83NCFcoHmLylrCIPEB1qi-Y0b3wee8ExEPawPVVm6B1nUeiq_q8An2wZqycltsZVv8
gp:AOqpTOEkRH9QfkXaS4Xa5dcLUrs0KG6-ATfdr9NhHyDRY0nFvRmzYd_BtHJOXQkWIHHphvt182mvLZpaIO1K3Q8,Thomas De Vore,https://play-lh.googleusercontent.com/a-/AOh14GgTRrEyxEMMDzByQrFtI_H7caZRBcTDKgrKsonAxw,1.17.41.01,5,,"I've Been Playing it since I was 3 and a half. I Love Building, Especially With Furniture! Also, I Might have a solution to the furniture takes away creativity... What if it was a setting? If turned on, FURNITURE in Default! If off, Fake furniture. Does that work?",https://play.google.com/store/apps/details?id=com.mojang.minecraftpe&reviewId=gp:AOqpTOEkRH9QfkXaS4Xa5dcLUrs0KG6-ATfdr9NhHyDRY0nFvRmzYd_BtHJOXQkWIHHphvt182mvLZpaIO1K3Q8
gp:AOqpTOHDvf_6VDG7F6YJhLB7Fgipb9JBpKsAoPsblqFEd5b18AgnCzd6D1UApSzK_MAq1SzggVQUi-g7m08RvjE,Amy Stover,https://play-lh.googleusercontent.com/a-/AOh14Gisdo2_bcO9vpqMjPqBTF7xUSK97kc8EsrS1ci3sg,1.17.41.01,5,,This is the best game ever! It keeps me entertained and I can use my imagination as free! Because all those rip-offs of Minecraft have ads and u can barely play on the rip-offs! Thank God for Minecraft being made!!!!!! And I love the axolotls and goats thanks Mojang for adding the axolotls and goats 🐐!,https://play.google.com/store/apps/details?id=com.mojang.minecraftpe&reviewId=gp:AOqpTOHDvf_6VDG7F6YJhLB7Fgipb9JBpKsAoPsblqFEd5b18AgnCzd6D1UApSzK_MAq1SzggVQUi-g7m08RvjE
gp:AOqpTOFGIf746l0cgab_vcP9N3vkyMTSQSoS3BKsoG5NF1wCocQUPyuQIxtxGsS-mBpgj1c7QFrwRfQdrEFvoQ8,Logan,https://play-lh.googleusercontent.com/a-/AOh14Gg8Lbgj8f6v6l2cjPehd-kXIJxQnotzA-bTNNtaqQ,1.17.41.01,4,,"Glow squids are pretty stupid but I love everything else.I would rate 4/5.I would recomend this game to people who like multiplayer/singleplayer survival games.You can build almost anything(Ideas for the creaters,their should be a more Strongholds,FortressesButtons SkyVillage,EndVillage,Piglin Village,CaveVillageButtonsWithDifferent clothes like other villagers.Their should also be endermen heads in the end ship) 80 letters left i dont know what to do AHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHH",https://play.google.com/store/apps/details?id=com.mojang.minecraftpe&reviewId=gp:AOqpTOFGIf746l0cgab_vcP9N3vkyMTSQSoS3BKsoG5NF1wCocQUPyuQIxtxGsS-mBpgj1c7QFrwRfQdrEFvoQ8
gp:AOqpTOGApvo3GWVi_6HfRzKKk1qJb_C3A9Zme3jLxePp1p4qoYCGlzR1JhX109mPMdQpYyyPaIAFrPNndkW_Ppw,Jamie Robin,https://play-lh.googleusercontent.com/a-/AOh14GjqsIui7QypHyvBNqUTNuYDvXjaju0umO-jV9x7,1.17.41.01,4,,"Hello Minecraft, I have been having recent problems which is making me very sad, because every single time I try to import a skin from a Minecraft skin app and it's 100% safe it's always says import failed and it gets me out of the app(Minecraft) I've been having problems with it for the past month the first time I got it I was able to get three texture skins I was able to get water texture skin and I downloaded some fun worlds, but now it's just been glitching so if can fix this please do. 👍",https://play.google.com/store/apps/details?id=com.mojang.minecraftpe&reviewId=gp:AOqpTOGApvo3GWVi_6HfRzKKk1qJb_C3A9Zme3jLxePp1p4qoYCGlzR1JhX109mPMdQpYyyPaIAFrPNndkW_Ppw
gp:AOqpTOEMjZ3-PLAr8i5eJ-gLuLYYCcvc695-OKV7XnpkXbQPUoph7JwRmu4tibLwqGQSopSw46cwCXz-1m2A35U,moonlightstar,https://play-lh.googleusercontent.com/a-/AOh14GgePB_4ALJ5UiyyMOsOtSjsoeH20cN-yaUgAT05xQ,1.17.40.06,5,,I love this app. There's endless fun involved. Spend your money on this great building game And you'll be pleased of what your playing. The only thing that's annoying is that you get signed out when you have no WiFi. Great game tho!,https://play.google.com/store/apps/details?id=com.mojang.minecraftpe&reviewId=gp:AOqpTOEMjZ3-PLAr8i5eJ-gLuLYYCcvc695-OKV7XnpkXbQPUoph7JwRmu4tibLwqGQSopSw46cwCXz-1m2A35U
gp:AOqpTOHqIoiwVGJxq_Vlf3fwZpvOpMym5DGIM7k1sadmGlcnGoqnTHri_eXnpPhF2qE3V9uVMYVwVowiwEBh3zs,Frayr Wulf666,https://play-lh.googleusercontent.com/a-/AOh14GiweHuO3lLMRjhblUPHJT5789o2XXDQxzjYkOS8pA,1.18.0.02,5,,"This game is low-key awesome 👌👏😎thx for making this awsome adventure, creative and imagination game. And also yall are probably not going to belive me....but..there is a app that does ACTUALLY works for addons PLEASE try it out its called ""Addons for minecraft"" and the picture looks like a half person and half zombie face....just PLEASE try it thxxxx.",https://play.google.com/store/apps/details?id=com.mojang.minecraftpe&reviewId=gp:AOqpTOHqIoiwVGJxq_Vlf3fwZpvOpMym5DGIM7k1sadmGlcnGoqnTHri_eXnpPhF2qE3V9uVMYVwVowiwEBh3zs
gp:AOqpTOHe_BFf5KP7riPAXc1czEe_0SDR0kyz5eJnmn1QmD811s1mVXzPlt7PiZKHKRiTRWO1k6qqCuvNIVVM7Pw,Alyssa Heier,https://play-lh.googleusercontent.com/a-/AOh14GhAV75zSTYyDVaDGvW-bXBiUUTsy1kdfVqRBIoj,1.17.41.01,4,,"I love Minecraft because it is fun and it inspires creativity for everyone around the world 🌎🌍🌎! Can you please add vampires, werewolves, and ridable dragons for free because some people can't get mods that cost money.",https://play.google.com/store/apps/details?id=com.mojang.minecraftpe&reviewId=gp:AOqpTOHe_BFf5KP7riPAXc1czEe_0SDR0kyz5eJnmn1QmD811s1mVXzPlt7PiZKHKRiTRWO1k6qqCuvNIVVM7Pw
gp:AOqpTOFUKSayHq1kxfBE-XOeX6grq1jaRYbuNxItkZfeIGusBsHERk-CyFijZPhkkxh9fILIC5u8vU4xJEwJBYM,Alivia Alston,https://play-lh.googleusercontent.com/a/AATXAJyj2PZj3Th0c-PRQenOJeFkXIYE58kIIrN2Vx_g=mo,1.17.41.01,4,,"Minecraft now I have played it for about six years, and on my ipad and I didn't play on it for about 1 year and when I went back on one day, and the grass was like a winter grass nice in pale. Also I forgot to mention it started to glitch an awful lot and it started to be annoying to play on my ipad so I play on my xbox now, and I already tried to uninstall and reinstall, but alas that didn't work either.",https://play.google.com/store/apps/details?id=com.mojang.minecraftpe&reviewId=gp:AOqpTOFUKSayHq1kxfBE-XOeX6grq1jaRYbuNxItkZfeIGusBsHERk-CyFijZPhkkxh9fILIC5u8vU4xJEwJBYM
gp:AOqpTOEqizJgDHuYdXIypXGaFgYtyFWO9LvsI6GXybR9zx_0gZzt7Kg5Xr3ahX9jFQG12c1IljDzUBFzFANGRnQ,anime_nerd :P,https://play-lh.googleusercontent.com/a-/AOh14Giwu20YydBasMCbQLD_B26hXrnIazG4SMoCxdJ-ZQ,1.18.0.02,1,,"Doesn't work with wifi, I previously had a 5 star review on this game HOWEVER, ever since the update the game does not work with wifi. I spent over an hour trying to get minecraft to work on wifi, on data the game will work but unfortunately it lags to the point where it is almost unplayable, fences won't open, flying is glitched out, you'll repeatly squat over and over again making the game freeze, and placing blocks is difficult now. Until these are fixed I'm keeping my current rating.",https://play.google.com/store/apps/details?id=com.mojang.minecraftpe&reviewId=gp:AOqpTOEqizJgDHuYdXIypXGaFgYtyFWO9LvsI6GXybR9zx_0gZzt7Kg5Xr3ahX9jFQG12c1IljDzUBFzFANGRnQ
gp:AOqpTOFdK_FrfNHNOFpgGe039rUNnRhGs7_SuTaHrfhy7oPve5JzW8VB9pdMAAbxPUg2jpbmYUYo5k8kjXb5y38,Straw BerryMilk,https://play-lh.googleusercontent.com/a-/AOh14GjoWNAGj4chknAXjv7z5F3t3UrSOaUAyly7AOyQ,1.17.41.01,5,,"Minecraft is very fun but there is ONE THING, you cant cross platform from PE to nintendo switch without microsoft account. But thats the only thing that i have a slight propblem with. 5 stars overall.",https://play.google.com/store/apps/details?id=com.mojang.minecraftpe&reviewId=gp:AOqpTOFdK_FrfNHNOFpgGe039rUNnRhGs7_SuTaHrfhy7oPve5JzW8VB9pdMAAbxPUg2jpbmYUYo5k8kjXb5y38
gp:AOqpTOEougkEQ0wxbb77iYL8FZcOGlxrnGXMEne5aqFnCZw5CAj9qz1tx3_ZaIHKiJgYcxCxA8mOn2J6fBpwWHY,Silver Bell,https://play-lh.googleusercontent.com/a/AATXAJxswBBiQt6EXzDP45-eDPz6Atnvd3ycoAwqf2TX=mo,1.17.41.01,4,,"Have really enjoyed playing this game! My main complaint is that the axlotyls aren't catchable with the buckets. A glitch maybe? Should anyone need this info tho... as a cheaper version of minecraft: yes, u will get less options on this app. Still great tho. Better than not having minecraft at all. XD",https://play.google.com/store/apps/details?id=com.mojang.minecraftpe&reviewId=gp:AOqpTOEougkEQ0wxbb77iYL8FZcOGlxrnGXMEne5aqFnCZw5CAj9qz1tx3_ZaIHKiJgYcxCxA8mOn2J6fBpwWHY
gp:AOqpTOGnOx0yt0RCG3LnlQwyRObg5LOJdW1CcTUJFQlTx-3jXDey8W7zKhVPztmGYgcLZSqpl4x4z3VtvZosuTE,Kevin Burch,https://play-lh.googleusercontent.com/a-/AOh14GjOUagDy9TkGIDsvMZqxpicpjxhWTPrOD1tqRL74g,1.18.0.20,5,,"So epic! You should buy Minecraft! Every thing is made of blocks. Make a house, go mining for diamonds, visit the End and defeat the Ender dragon and get the dragon egg. And the new update makes the nether epic! Before, the nether was pointless. Now the nether is epic! And Mojang just keeps going! And in 2022 the allay will join minecraft and the wild update will come!",https://play.google.com/store/apps/details?id=com.mojang.minecraftpe&reviewId=gp:AOqpTOGnOx0yt0RCG3LnlQwyRObg5LOJdW1CcTUJFQlTx-3jXDey8W7zKhVPztmGYgcLZSqpl4x4z3VtvZosuTE
gp:AOqpTOExLmiO4sXnGI2XTrEabOqC07WQrb1LGP2Jouf3Kya1sDXM03TPoJ0pQ34aJ9xg6ZgtgaczTt1ePURyAr4,David Salisbury,https://play-lh.googleusercontent.com/a-/AOh14Gjy1KQAQ197GwlMRPpQxluc7SG3Y3O9I3q-Q4UHnQ,1.17.41.01,5,,"First, I want to state that on console(not sure where else) there is a bug that boats disappear after exiting them. But this game has always been my favorite from childhood to the current day, I'll never grow old of this game and it's just amazing.",https://play.google.com/store/apps/details?id=com.mojang.minecraftpe&reviewId=gp:AOqpTOExLmiO4sXnGI2XTrEabOqC07WQrb1LGP2Jouf3Kya1sDXM03TPoJ0pQ34aJ9xg6ZgtgaczTt1ePURyAr4
gp:AOqpTOE6OGO2zzJbSpiJDeo5YNFIS3WgKby5iB19XWz4hdYtCa2LVBsCqpjj-C4YuXtDVita4Yz_r8_xAnTvOQ0,Sapphire Phoenix Gaming,https://play-lh.googleusercontent.com/a-/AOh14GjStDt-PRt9AQVjUn5Cyrxbh--ygKK22laF8FSn,1.17.40.06,3,,"Great, but I don't like the marketplace and other features like it. I wish you could play normal Minecraft without all the new features that end up making it complicated and strange. It's almost like a dofferent game.",https://play.google.com/store/apps/details?id=com.mojang.minecraftpe&reviewId=gp:AOqpTOE6OGO2zzJbSpiJDeo5YNFIS3WgKby5iB19XWz4hdYtCa2LVBsCqpjj-C4YuXtDVita4Yz_r8_xAnTvOQ0
gp:AOqpTOFbob3dmJN-O4Dw3EYFGhHZFLKgpmHDqAP3Hv1vdIIle2fXijDBT1gb7IBYlJBJ3JN4esQaJQ2JLUX71oY,ELm glmp,https://play-lh.googleusercontent.com/a-/AOh14GiuFYpA_pEXoBowezA_3-6Gg7hVYvY2awq1BotZ,1.17.41.01,2,,"(This game is good so far without my issue) I came across an issue where it logged me out. 2) it wouldn't let me make a new account and I always have this message pop up after saying ""error code: Ghast""",https://play.google.com/store/apps/details?id=com.mojang.minecraftpe&reviewId=gp:AOqpTOFbob3dmJN-O4Dw3EYFGhHZFLKgpmHDqAP3Hv1vdIIle2fXijDBT1gb7IBYlJBJ3JN4esQaJQ2JLUX71oY
gp:AOqpTOF_Y6Yx9XEZ1-VxvZeK-bM1_rjNwDIGdaJEZEaB7WpW5VnW4FhHhxNOaS3_m8GlEtfWs_yZoM_IFi8vv4o,Thomas Parrett,https://play-lh.googleusercontent.com/a/AATXAJzLmVVs2oBuWszjGmJTk_bJ-PpyU9AVfZlICy8r=mo,1.18.0.02,5,,"The new cave update is amazing, I've never seen anything more beautiful than the lush caves and the mountains are fun to explore, this game has been endless fun for 12 years and will be for generations. Love your work Mojang. ❤👍",https://play.google.com/store/apps/details?id=com.mojang.minecraftpe&reviewId=gp:AOqpTOF_Y6Yx9XEZ1-VxvZeK-bM1_rjNwDIGdaJEZEaB7WpW5VnW4FhHhxNOaS3_m8GlEtfWs_yZoM_IFi8vv4o
gp:AOqpTOEbMnKCERWuftwhVaCEHBeFuf3UpEvx-2d1OuTcyqPAGTfnpPqWcLrHA28lFZTN2GEj7Oaixatxg6q5R9U,Imriel Ydennek,https://play-lh.googleusercontent.com/a/AATXAJwd_fIhNMSD1uoA1YdGtiUXt_rtLbOfTQfMczo7=mo,1.17.34.02,5,,"Minecraft IS THE BEST GAME EVER! I've grown up with minecraft honestly the best game I've ever played. The only thing is that the updates take forever I know you can't fix that, but still. Edit: I came up with the idea that you should add sea villagers there like, mermaids!",https://play.google.com/store/apps/details?id=com.mojang.minecraftpe&reviewId=gp:AOqpTOEbMnKCERWuftwhVaCEHBeFuf3UpEvx-2d1OuTcyqPAGTfnpPqWcLrHA28lFZTN2GEj7Oaixatxg6q5R9U
gp:AOqpTOF-SisZm5XCknStkjMbxeEizFU9sb-XiLQrcH_Uo6dc9E2pQhfJ00Sy8Ph9xzqQC1vO3lrP4EypUHr1_DU,youjustgot coconutmod,https://play-lh.googleusercontent.com/a/AATXAJzsa_iWiMlyaMRaKfIILsLnfJM3IlIz3brtYXB0=mo,1.18.0.02,3,,I really do like this game but I've been trying to put my email so I can play with friends and make friends but sadly it hasn't been working I've been putting everything in and the code and it wouldn't worked but it's actually a really good game I'm pretty sure it's my email that's causing this problems and I'll see what the hell I can do with it 🤠,https://play.google.com/store/apps/details?id=com.mojang.minecraftpe&reviewId=gp:AOqpTOF-SisZm5XCknStkjMbxeEizFU9sb-XiLQrcH_Uo6dc9E2pQhfJ00Sy8Ph9xzqQC1vO3lrP4EypUHr1_DU
gp:AOqpTOEdUirWSy3gALRojpfP45A1oxWxTn0B8kxIl0LXpQF0ngh6mrj4I0uucqWH__1_dPlAb1dBuwa8Sgi7v34,Felix Lybarger,https://play-lh.googleusercontent.com/a-/AOh14Gh4EAbayUhrgM3Uaq2eMjCpyCGjBENYCO2xm4zR,1.17.41.01,3,,This is absolutely amazing game!!!! One thing though I would very much appreciate is that if you could make a way to disable the vibration when your using a controller with your phone. Other than that Do buy and download the game!!!,https://play.google.com/store/apps/details?id=com.mojang.minecraftpe&reviewId=gp:AOqpTOEdUirWSy3gALRojpfP45A1oxWxTn0B8kxIl0LXpQF0ngh6mrj4I0uucqWH__1_dPlAb1dBuwa8Sgi7v34
gp:AOqpTOFKJpajc8OGHKVFCZkeZyNtO6U6oXYBbE-QUWLQ-35SXoq7EUX_K8YGAnu9w4YLZiBo86Eu3_CiOSkEFsM,Sue Ellen Lopez,https://play-lh.googleusercontent.com/a-/AOh14GjVPQ9BE9hcArIe8cB1hUMI5oa9nWBLrChTOfYhkDY,1.17.41.01,4,,"Love this game really,but one thing that recently just happened the game is slowing down it's telling me to update but once I press it does nothing then I got on play store now nothing is available to update so I uninstalled and reinstalled but now it just making me do something to my settings to get my worlds back but I don't understand really.",https://play.google.com/store/apps/details?id=com.mojang.minecraftpe&reviewId=gp:AOqpTOFKJpajc8OGHKVFCZkeZyNtO6U6oXYBbE-QUWLQ-35SXoq7EUX_K8YGAnu9w4YLZiBo86Eu3_CiOSkEFsM
gp:AOqpTOGNqm6vrtoCp0OdoPVhbI-LLklhHSYwBHd3CYGAsk__sXRDzEonL1zStP_pw7nHgXaYK5gKuSM834H6XwE,Daniel Schmidt,https://play-lh.googleusercontent.com/a-/AOh14GhJSvkz4vHIoIgPq_nRo0Wkfkp1poolMO6_d2id0w,1.17.41.01,5,,"This is an amazing game! It's really fun to play in multiplayer with other people, and the different dimensions like The Nether and The End are really fun places to go to. It is challenging, and you will never get bored. I highly recommend this game!",https://play.google.com/store/apps/details?id=com.mojang.minecraftpe&reviewId=gp:AOqpTOGNqm6vrtoCp0OdoPVhbI-LLklhHSYwBHd3CYGAsk__sXRDzEonL1zStP_pw7nHgXaYK5gKuSM834H6XwE
gp:AOqpTOGUHIudda0p7GgrQQASQl5B8oGmbkXW34LUvR74jPKbxhulu0C8jEx20iDuMI5C1EoAsVEKYUReHHUorfg,Darryl Smitherman,https://play-lh.googleusercontent.com/a/AATXAJwFG40dlmGiAhghw2R06VVBGxRGiP0UXavbdF2f=mo,1.17.41.01,5,,THIS IS THE BEST GAME EVER. I recommended this for all ages plus it is teacher approved plus the education Edition it is a very good game i have been playing this game for 5 years now AND I LOVE IT i learned a lot from this game. I dream of joining your developer team and defending it. This game is way better then roblox. A lot less glichy and more trust worthy in buying minecoins but every once in a while theres a little bug but thats ok and i meet a lot of new people every day. Mojang thanks.,https://play.google.com/store/apps/details?id=com.mojang.minecraftpe&reviewId=gp:AOqpTOGUHIudda0p7GgrQQASQl5B8oGmbkXW34LUvR74jPKbxhulu0C8jEx20iDuMI5C1EoAsVEKYUReHHUorfg
gp:AOqpTOHyTaSMDNDYlne_jioz8puFcoCiuNMlOxDCgB16wrBK7PDkvI95RKMyvLVusuZ2zEx_wT1x-FrMe-vRf8o,WB MECH,https://play-lh.googleusercontent.com/a-/AOh14GgEhSPDIlkrwwwaoJ867YZcBhPUyB_0BZBjK5eUug,1.17.34.02,4,,"1.17.3x. Has crashed / corrupted my worlds. On android and nintendo switch. Years of play, now un useable. Sad face. They now only work if uploaded to a realm. Offline / local crashes or wont load. This is after removing all marketplace packs. 1.17.2 loads fine.. as soon as i save and it updates to 1.17.34 they fail.",https://play.google.com/store/apps/details?id=com.mojang.minecraftpe&reviewId=gp:AOqpTOHyTaSMDNDYlne_jioz8puFcoCiuNMlOxDCgB16wrBK7PDkvI95RKMyvLVusuZ2zEx_wT1x-FrMe-vRf8o
gp:AOqpTOH4Rfi2HfWCtJDrecFwqC6wratQilCnSH_9aMU_akiWCgq7dFg6Lp9Zgnzzyrsqze06GYL8wNUaPrOJ2u8,•Snow_ Furry•,https://play-lh.googleusercontent.com/a-/AOh14Gjan2Wnz3NsIOnmcgdZENoyu3-lWNhPEbY3t6No,1.17.40.06,5,,"Honestly, this is my favorite game but, it signed me out of my Microsoft account SO MUCH times, and it keeps being glitchy and kicking me out of my brothers realm, even when the internet was fine ):",https://play.google.com/store/apps/details?id=com.mojang.minecraftpe&reviewId=gp:AOqpTOH4Rfi2HfWCtJDrecFwqC6wratQilCnSH_9aMU_akiWCgq7dFg6Lp9Zgnzzyrsqze06GYL8wNUaPrOJ2u8
gp:AOqpTOGSbSAe7NayFxedymbo5OLPTszTBnvR3oQx_PhLX891jBwWh3xXjGgjfQMeeCEtbYnu-zbSGgPsz0Krjp8,Liana Burke,https://play-lh.googleusercontent.com/a-/AOh14GiDcEEli5Vj3L-LSsLJ9RrFLQd23Cf1ktJ6aoHK,1.17.40.06,5,,"Minecraft is a great game to play when you want to build.I love this game it is so relaxing, you are able to play with friends by yourself if youd like. You also can play in realms witch are really fun. I love to play on servers appacally the hive, you can do partcore, and play mini games like deathrun or treasure wars. So if you are looking for something to play on your free time I recemrnd Minecraft.",https://play.google.com/store/apps/details?id=com.mojang.minecraftpe&reviewId=gp:AOqpTOGSbSAe7NayFxedymbo5OLPTszTBnvR3oQx_PhLX891jBwWh3xXjGgjfQMeeCEtbYnu-zbSGgPsz0Krjp8
gp:AOqpTOH_mr6pNqHzYvR11pST5ltaQkm2BKtCmi2Bnl2L_ueTi5YfXG04ByVlulKRl8IznyFByDuv-EFKUbXP-rk,tealmacaroon 6,https://play-lh.googleusercontent.com/a-/AOh14GhzLz2u6u7lW0R24co4rwNkzUAjV__n1uxNVkyAgQ,1.17.41.01,5,,"Minecraft is definitely worth the money, I have played the hell out of it and although it does not save your worlds or skins from devise to devise. It's just like the xbox version, so I have no complaints.",https://play.google.com/store/apps/details?id=com.mojang.minecraftpe&reviewId=gp:AOqpTOH_mr6pNqHzYvR11pST5ltaQkm2BKtCmi2Bnl2L_ueTi5YfXG04ByVlulKRl8IznyFByDuv-EFKUbXP-rk
